Solution_ID,Element_ID,ElementType,DCR
1,1,Column,0.4636875291138687
1,2,Column,0.10475195844164907
1,3,Column,0.11785020914289084
1,4,Column,0.12844919726838044
1,5,Column,0.1807212015117304
1,6,Column,0.1551341230113336
1,7,Column,0.1576884678169085
1,8,Column,0.22465523271010504
1,9,Column,0.13899592960174278
1,10,Column,0.1495767256637347
1,11,Column,0.14848615409243107
1,12,Column,0.19538232987659754
1,13,Column,0.14240791520411233
1,14,Column,0.07912568779634183
1,15,Column,0.10619455062937944
1,16,Column,0.0882968886277534
1,17,Column,0.1096449000937723
1,18,Column,0.11091430494793449
1,19,Column,0.09865309919001362
1,20,Column,0.10411176391932393
1,21,Column,0.17963289834106652
1,22,Column,0.18135179049493128
1,23,Column,0.11494026249241497
1,24,Column,0.0809016412465759
1,25,Column,0.19393109743244122
1,26,Column,0.16092821420639292
1,27,Column,0.10326481059412901
1,28,Column,0.09376689007240188
1,29,Column,0.11418752169138532
1,30,Column,0.08454400952146826
1,31,Column,0.03899199778887437
1,32,Column,0.12732057833829372
1,33,Column,0.09220884274761644
1,34,Column,0.07109598430030407
1,35,Column,0.06479934597809905
1,36,Column,0.15044328065161913
1,37,Column,0.14855804466495365
1,38,Column,0.08802168319189017
1,39,Column,0.07778956839512086
1,40,Column,0.14415766547901293
1,41,Column,0.15281600372553547
1,42,Column,0.08429428160930974
1,43,Column,0.08505947328703264
1,44,Column,0.09644709532470348
1,45,Column,0.058339561646112606
1,46,Column,0.05513548007234002
1,47,Column,0.11444932103072494
1,48,Column,0.11276514271502876
1,49,Column,0.05805763481586985
1,50,Column,0.12069794335386397
1,51,Column,0.09369778472462871
1,52,Column,0.0931919712665324
1,53,Column,0.11947054528669036
1,54,Column,0.07248852271672784
1,55,Column,0.08241529082364471
1,56,Column,0.07993881824311681
1,57,Column,0.10935690209832669
1,58,Column,0.06290300037493714
1,59,Column,0.08519907687622306
1,60,Column,0.047071430831577867
1,61,Beam,0.37368455345833934
1,62,Beam,0.373518273558364
1,63,Beam,0.37360418673138407
1,64,Beam,0.30577530139600706
1,65,Beam,0.3053207089770437
1,66,Beam,0.3058505286058392
1,67,Beam,0.12975363544919333
1,68,Beam,0.27603677726246156
1,69,Beam,0.2765066780133843
1,70,Beam,0.1699743190257509
1,71,Beam,0.16997165492717753
1,72,Beam,0.3771759811438422
1,73,Beam,0.29132112232284746
1,74,Beam,0.36641327694643944
1,75,Beam,0.2443344694263986
1,76,Beam,0.11657022529034049
1,77,Beam,0.36643164859167443
1,78,Beam,0.24446909009654635
1,79,Beam,0.16634325210546944
1,80,Beam,0.3771104665297917
1,81,Beam,0.293486639553434
1,82,Beam,0.20604277038502053
1,83,Beam,0.16103870308433493
1,84,Beam,0.2891626394201181
1,85,Beam,0.29097498955038403
1,86,Beam,0.240046622814235
1,87,Beam,0.4480648340699053
1,88,Beam,0.4474208598492908
1,89,Beam,0.11409131933811462
1,90,Beam,0.4046241228721986
1,91,Beam,0.40530099583463625
1,92,Beam,0.24471328372994025
1,93,Beam,0.24618870712810872
1,94,Beam,0.22504751795730274
1,95,Beam,0.2795519010218848
1,96,Beam,0.5369036579205815
1,97,Beam,0.46733231354634985
1,98,Beam,0.30976770254590463
1,99,Beam,0.5368433161969189
1,100,Beam,0.46661465405161545
1,101,Beam,0.47588140655449906
1,102,Beam,0.3194992738003874
1,103,Beam,0.3379597766466219
1,104,Beam,0.3159954764611087
1,105,Beam,0.08906690043023723
1,106,Beam,0.08804260758335553
1,107,Beam,0.08920663455995095
1,108,Beam,0.3872879196982551
1,109,Beam,0.38346421061353164
1,110,Beam,0.2641640758187663
1,111,Beam,0.1736708671506444
1,112,Beam,0.3495938527590061
1,113,Beam,0.24089037137659086
1,114,Beam,0.11091216349580547
1,115,Beam,0.07563753934551048
1,116,Beam,0.14284580690496787
1,117,Beam,0.1348771621026085
1,118,Beam,0.3694231273618012
1,119,Beam,0.47936329049625725
1,120,Beam,0.31812545656974067
1,121,Beam,0.3690482540469246
1,122,Beam,0.47578696856612374
1,123,Beam,0.46571681798241993
1,124,Beam,0.14204326688143606
1,125,Beam,0.11511266476804823
1,126,Beam,0.12381502898876762
1,127,Beam,0.1780979412215609
1,128,Beam,0.2526801492285408
1,129,Beam,0.25482869282564935
1,130,Beam,0.31498285301488643
1,131,Beam,0.47377175833430624
1,132,Beam,0.4751306231765219
1,133,Beam,0.13677542639036935
1,134,Beam,0.4269066982074631
1,135,Beam,0.4291904036140713
1,136,Beam,0.15391434627961978
1,137,Beam,0.15359606020852787
1,138,Beam,0.24507691712080162
1,139,Beam,0.29513184652976937
1,140,Beam,0.5674146555945031
1,141,Beam,0.43396507573044135
1,142,Beam,0.21689950762995078
1,143,Beam,0.5676527409131524
1,144,Beam,0.4330633831074458
1,145,Beam,0.34371865957004316
1,146,Beam,0.30517901462566327
1,147,Beam,0.3256686157264463
1,148,Beam,0.25186615097199905
2,1,Column,0.14145864991471116
2,2,Column,0.16175157972623788
2,3,Column,0.17085245324478146
2,4,Column,0.15589106324780755
2,5,Column,0.1402202592667374
2,6,Column,0.14884009267382892
2,7,Column,0.14692686236792657
2,8,Column,0.16337405843182637
2,9,Column,0.11326101793862661
2,10,Column,0.2293388407954672
2,11,Column,0.2454763488163233
2,12,Column,0.14525102798314787
2,13,Column,0.10696137882114974
2,14,Column,0.14036851916918086
2,15,Column,0.13740841994629993
2,16,Column,0.10686419125578082
2,17,Column,0.1392094748561652
2,18,Column,0.15753342409989682
2,19,Column,0.12056522378101567
2,20,Column,0.1354319273645915
2,21,Column,0.1295179344343148
2,22,Column,0.14102365949841467
2,23,Column,0.06918833860452447
2,24,Column,0.09156541558343888
2,25,Column,0.13577747920262606
2,26,Column,0.12374023018817089
2,27,Column,0.056185464770202136
2,28,Column,0.05594142096513054
2,29,Column,0.15098741293821935
2,30,Column,0.06716644542583519
2,31,Column,0.05698514025071421
2,32,Column,0.06292031407834017
2,33,Column,0.06724874422279015
2,34,Column,0.057873535471653366
2,35,Column,0.05497638088970762
2,36,Column,0.07870744421693486
2,37,Column,0.07914428156497968
2,38,Column,0.05349139205887549
2,39,Column,0.04786915670736146
2,40,Column,0.06576225185639706
2,41,Column,0.07497774040990697
2,42,Column,0.052455100263398544
2,43,Column,0.05422450966219103
2,44,Column,0.057986481183554976
2,45,Column,0.058550644587963926
2,46,Column,0.05048542714721149
2,47,Column,0.12094243105032082
2,48,Column,0.11263358745149789
2,49,Column,0.05569892231034754
2,50,Column,0.0687558998412524
2,51,Column,0.05669822955873244
2,52,Column,0.04945013487390034
2,53,Column,0.08023625151827193
2,54,Column,0.048877310096111896
2,55,Column,0.06872996936937732
2,56,Column,0.05035478288962868
2,57,Column,0.07560419821150119
2,58,Column,0.07608495644200117
2,59,Column,0.11341851924942936
2,60,Column,0.04722541558438664
2,61,Beam,0.2953308662002324
2,62,Beam,0.29283850299563297
2,63,Beam,0.29534236248344364
2,64,Beam,0.4382217047375725
2,65,Beam,0.4381097520890405
2,66,Beam,0.4382820670512253
2,67,Beam,0.19040124691620317
2,68,Beam,0.39591158287494543
2,69,Beam,0.39583441208901543
2,70,Beam,0.19494462071342544
2,71,Beam,0.19639415277976865
2,72,Beam,0.2611887623801339
